3879.71337890625,1729.8941650390625,42.0,60.44573974609375,45244.4453125,1,-1
4007.379150390625,1763.77392578125,23.0,113.35526275634766,30145.875,0,-1
2476.01123046875,3452.119384765625,31.0,100.07545471191406,26865.169921875,1,-1
2969.792236328125,3296.630126953125,17.0,145.19094848632812,24751.283203125,0,-1
3173.716552734375,3625.478515625,22.0,293.05108642578125,22843.943359375,0,-1
4086.34033203125,2620.00048828125,31.0,120.48345184326172,22631.55078125,1,-1
2896.669677734375,3306.53271484375,17.0,142.3915252685547,21642.435546875,0,-1
2784.585693359375,3371.87744140625,23.0,166.59605407714844,21060.982421875,0,-1
4081.49951171875,2452.932373046875,19.0,301.0965576171875,18727.5,0,-1
2642.9052734375,3291.80517578125,32.0,167.6039276123047,18538.943359375,1,-1
2959.6103515625,3513.582763671875,22.0,318.07293701171875,18218.576171875,0,-1
2848.394775390625,3442.212158203125,31.0,336.72662353515625,18070.662109375,1,-1
4208.60205078125,2737.73681640625,53.0,322.2535095214844,17567.3125,1,1
2820.51904296875,866.9155883789062,57.0,354.880126953125,16731.462890625,1,1
2852.62646484375,3546.54443359375,30.0,202.17144775390625,16211.3642578125,1,-1
4015.735107421875,2170.170166015625,14.0,110.53789520263672,15942.6142578125,0,-1
3660.317626953125,3496.469482421875,22.0,335.6425476074219,15743.72265625,0,-1
5175.4970703125,1102.140625,26.0,216.1348114013672,15545.3349609375,0,-1
2884.108154296875,3395.1943359375,15.0,310.2199401855469,15255.154296875,0,-1
4270.771484375,3093.294189453125,47.0,14.614335060119629,15234.4560546875,1,-1
2971.39599609375,3328.455322265625,17.0,79.6292495727539,15200.5126953125,0,-1
1930.1021728515625,3330.863037109375,41.0,195.32089233398438,15097.0673828125,1,1
3945.452392578125,929.2828979492188,19.0,59.967891693115234,14887.50390625,0,-1
3573.678955078125,3499.2138671875,28.0,166.50405883789062,14789.2783203125,0,-1
2358.38720703125,2907.79443359375,16.0,85.9732437133789,14733.9140625,0,-1
3117.908447265625,3450.46484375,41.0,356.7601623535156,14717.2744140625,1,-1
